report_id,comment_id,account_id,report_reason,reported_at,reporter_type
REP-001087,COM-002174,ACC-000200,spam,2026-06-01 20:51:42,user
REP-001088,COM-002177,ACC-000200,spam,2026-05-29 13:08:09,automated_system
REP-001089,COM-002181,ACC-000200,fake_engagement,2026-05-29 01:18:29,automated_system
REP-001090,COM-002182,ACC-000200,fake_engagement,2026-05-31 18:33:25,user
REP-001091,COM-002185,ACC-000200,fake_engagement,2026-05-29 12:27:12,user
REP-001092,COM-002185,ACC-000200,fake_engagement,2026-05-28 21:20:20,automated_system
REP-001093,COM-002186,ACC-000200,fake_engagement,2026-06-01 07:13:18,automated_system
REP-001094,COM-002186,ACC-000200,fake_engagement,2026-05-29 01:12:06,automated_system
REP-001095,COM-002187,ACC-000200,fake_engagement,2026-05-31 09:12:19,user
REP-001096,COM-002188,ACC-000200,spam,2026-05-31 10:49:26,user
REP-001097,COM-002193,ACC-000200,fake_engagement,2026-06-01 02:54:14,trusted_flagger
REP-001098,COM-002194,ACC-000200,fake_engagement,2026-06-01 01:26:22,user
REP-001099,COM-002194,ACC-000200,spam,2026-06-02 01:54:05,trusted_flagger
REP-001100,COM-002194,ACC-000200,fake_engagement,2026-06-03 05:25:06,automated_system
REP-001101,COM-002194,ACC-000200,spam,2026-06-02 17:30:43,automated_system
REP-001102,COM-002195,ACC-000200,fake_engagement,2026-06-02 23:45:29,trusted_flagger
REP-001103,COM-002195,ACC-000200,spam,2026-05-31 15:08:21,automated_system
REP-001104,COM-002196,ACC-000200,spam,2026-06-02 23:29:56,user
REP-001105,COM-002196,ACC-000200,fake_engagement,2026-06-01 20:37:36,trusted_flagger
REP-001106,COM-002196,ACC-000200,fake_engagement,2026-06-01 16:39:48,automated_system
REP-001107,COM-002198,ACC-000200,spam,2026-06-02 08:46:51,user
REP-001108,COM-002198,ACC-000200,fake_engagement,2026-05-31 21:27:34,automated_system
REP-001109,COM-002200,ACC-000200,spam,2026-06-01 05:53:15,trusted_flagger
REP-001110,COM-002200,ACC-000200,spam,2026-06-02 14:24:39,user
REP-001111,COM-002201,ACC-000200,fake_engagement,2026-05-29 21:49:40,user
REP-001112,COM-002202,ACC-000200,fake_engagement,2026-05-31 13:11:36,user
REP-001113,COM-002204,ACC-000200,spam,2026-05-29 04:34:54,user
REP-001114,COM-002205,ACC-000200,spam,2026-06-04 11:14:26,user
REP-001115,COM-002205,ACC-000200,spam,2026-06-01 19:04:44,trusted_flagger
REP-001116,COM-002206,ACC-000200,fake_engagement,2026-05-31 12:56:57,user
REP-001117,COM-002207,ACC-000200,spam,2026-06-01 11:39:57,user
REP-001118,COM-002209,ACC-000200,fake_engagement,2026-05-30 19:37:41,trusted_flagger
REP-001119,COM-002209,ACC-000200,fake_engagement,2026-06-02 13:46:00,user
REP-001120,COM-002209,ACC-000200,spam,2026-06-02 10:51:31,automated_system
REP-001121,COM-002221,ACC-000201,fake_engagement,2026-05-24 23:03:50,user
REP-001122,COM-002230,ACC-000201,spam,2026-05-25 06:02:25,user
REP-001123,COM-002231,ACC-000201,fake_engagement,2026-05-29 01:11:38,automated_system
REP-001124,COM-002234,ACC-000202,scam,2026-05-31 15:37:49,user
REP-001125,COM-002238,ACC-000202,impersonation,2026-05-30 17:55:09,user
REP-001126,COM-002244,ACC-000202,impersonation,2026-05-29 20:41:19,user
REP-001127,COM-002247,ACC-000202,impersonation,2026-06-01 03:28:34,trusted_flagger
REP-001128,COM-002248,ACC-000202,scam,2026-05-28 13:41:11,user
REP-001129,COM-002248,ACC-000202,scam,2026-05-25 00:53:37,user
REP-001130,COM-002250,ACC-000203,fake_engagement,2026-06-04 12:15:07,user
REP-001131,COM-002251,ACC-000203,fake_engagement,2026-06-02 13:07:44,user
REP-001132,COM-002251,ACC-000203,fake_engagement,2026-06-04 07:10:37,trusted_flagger
REP-001133,COM-002254,ACC-000203,fake_engagement,2026-06-02 20:02:27,user
REP-001134,COM-002255,ACC-000203,spam,2026-06-03 18:05:15,user
REP-001135,COM-002256,ACC-000203,fake_engagement,2026-06-05 14:34:55,automated_system
REP-001136,COM-002256,ACC-000203,fake_engagement,2026-06-02 16:14:46,user
REP-001137,COM-002257,ACC-000203,spam,2026-06-02 21:55:21,user
REP-001138,COM-002259,ACC-000203,spam,2026-06-01 02:35:33,user
REP-001139,COM-002264,ACC-000203,spam,2026-06-03 20:24:39,user
REP-001140,COM-002268,ACC-000203,spam,2026-06-03 13:39:02,automated_system
REP-001141,COM-002268,ACC-000203,spam,2026-06-01 05:04:48,automated_system
REP-001142,COM-002268,ACC-000203,spam,2026-06-01 02:23:07,user
REP-001143,COM-002269,ACC-000203,fake_engagement,2026-06-02 12:48:51,user
REP-001144,COM-002269,ACC-000203,spam,2026-06-01 15:07:25,user
REP-001145,COM-002269,ACC-000203,fake_engagement,2026-06-03 15:41:20,automated_system
REP-001146,COM-002269,ACC-000203,fake_engagement,2026-06-03 19:25:09,automated_system
REP-001147,COM-002270,ACC-000203,spam,2026-06-01 10:31:09,user
REP-001148,COM-002272,ACC-000203,fake_engagement,2026-06-05 03:26:40,user
REP-001149,COM-002273,ACC-000203,fake_engagement,2026-06-02 19:34:33,automated_system
REP-001150,COM-002273,ACC-000203,fake_engagement,2026-06-05 21:25:58,automated_system
REP-001151,COM-002273,ACC-000203,spam,2026-06-03 04:42:21,automated_system
REP-001152,COM-002273,ACC-000203,fake_engagement,2026-06-05 15:26:20,user
REP-001153,COM-002279,ACC-000203,spam,2026-06-01 00:45:41,trusted_flagger
REP-001154,COM-002279,ACC-000203,fake_engagement,2026-06-04 08:15:52,user
REP-001155,COM-002306,ACC-000208,harassment,2025-05-09 09:06:10,user
REP-001156,COM-002310,ACC-000210,spam,2025-04-05 21:36:05,automated_system
REP-001157,COM-002311,ACC-000210,spam,2025-05-25 20:07:11,user
REP-001158,COM-002311,ACC-000210,harassment,2025-05-24 05:16:57,trusted_flagger
REP-001159,COM-002312,ACC-000210,spam,2024-12-31 09:53:23,automated_system
REP-001160,COM-002312,ACC-000210,hate_speech,2024-12-29 06:21:48,user
REP-001161,COM-002314,ACC-000210,harassment,2025-07-29 09:47:38,user
REP-001162,COM-002314,ACC-000210,hate_speech,2025-07-26 13:43:00,user
REP-001163,COM-002315,ACC-000210,spam,2026-02-10 10:38:37,trusted_flagger
REP-001164,COM-002316,ACC-000210,hate_speech,2024-10-23 02:07:24,user
REP-001165,COM-002318,ACC-000210,harassment,2025-06-11 06:19:44,user
REP-001166,COM-002319,ACC-000210,spam,2024-08-16 14:43:26,user
REP-001167,COM-002319,ACC-000210,spam,2024-08-16 13:20:08,automated_system
REP-001168,COM-002321,ACC-000210,harassment,2026-03-27 14:27:53,user
REP-001169,COM-002322,ACC-000210,harassment,2025-03-13 18:59:03,trusted_flagger
REP-001170,COM-002322,ACC-000210,harassment,2025-03-14 09:08:07,user
REP-001171,COM-002323,ACC-000210,hate_speech,2025-02-27 08:54:59,automated_system
REP-001172,COM-002323,ACC-000210,spam,2025-02-25 17:48:37,automated_system
REP-001173,COM-002324,ACC-000210,hate_speech,2026-04-09 10:53:05,trusted_flagger
REP-001174,COM-002325,ACC-000210,harassment,2024-09-09 21:57:18,user
REP-001175,COM-002326,ACC-000210,spam,2025-08-29 23:06:56,user
REP-001176,COM-002326,ACC-000210,hate_speech,2025-08-28 06:32:54,user
REP-001177,COM-002326,ACC-000210,hate_speech,2025-08-30 19:47:10,automated_system
REP-001178,COM-002332,ACC-000210,hate_speech,2025-12-08 23:30:57,automated_system
REP-001179,COM-002332,ACC-000210,hate_speech,2025-12-09 21:53:20,trusted_flagger
REP-001180,COM-002332,ACC-000210,hate_speech,2025-12-08 02:04:26,automated_system
REP-001181,COM-002333,ACC-000210,hate_speech,2024-12-08 09:35:44,automated_system
REP-001182,COM-002333,ACC-000210,hate_speech,2024-12-09 22:31:27,automated_system
REP-001183,COM-002334,ACC-000210,hate_speech,2025-01-06 13:15:20,trusted_flagger
REP-001184,COM-002335,ACC-000210,harassment,2025-09-23 11:01:59,automated_system
REP-001185,COM-002335,ACC-000210,spam,2025-09-21 15:29:11,trusted_flagger
REP-001186,COM-002336,ACC-000210,harassment,2024-12-24 11:31:45,automated_system
REP-001187,COM-002336,ACC-000210,spam,2024-12-22 07:07:13,trusted_flagger
REP-001188,COM-002336,ACC-000210,harassment,2024-12-21 05:18:30,automated_system
REP-001189,COM-002337,ACC-000210,harassment,2025-08-10 12:39:35,user
REP-001190,COM-002338,ACC-000210,hate_speech,2026-03-31 18:55:12,user
REP-001191,COM-002339,ACC-000210,spam,2025-07-11 10:18:15,user
REP-001192,COM-002339,ACC-000210,hate_speech,2025-07-11 22:09:14,automated_system
REP-001193,COM-002339,ACC-000210,spam,2025-07-08 10:18:08,user
REP-001194,COM-002339,ACC-000210,harassment,2025-07-10 04:56:20,automated_system
REP-001195,COM-002340,ACC-000210,hate_speech,2026-02-09 20:28:58,user
REP-001196,COM-002350,ACC-000212,spam,2026-05-16 01:02:46,automated_system
REP-001197,COM-002352,ACC-000212,misinformation,2026-05-04 20:04:04,user
REP-001198,COM-002358,ACC-000212,spam,2026-05-15 05:40:59,automated_system
REP-001199,COM-002360,ACC-000212,misinformation,2026-05-23 08:12:12,automated_system
REP-001200,COM-002362,ACC-000212,misinformation,2026-05-13 11:11:40,user
REP-001201,COM-002376,ACC-000212,spam,2026-05-18 01:00:54,user
REP-001202,COM-002377,ACC-000212,misinformation,2026-05-21 10:24:56,automated_system
REP-001203,COM-002380,ACC-000212,spam,2026-05-21 12:12:23,user
REP-001204,COM-002381,ACC-000212,spam,2026-05-29 16:10:36,automated_system
REP-001205,COM-002381,ACC-000212,misinformation,2026-05-31 23:24:35,user
REP-001206,COM-002381,ACC-000212,spam,2026-05-31 10:50:10,user
REP-001207,COM-002382,ACC-000212,spam,2026-05-10 09:53:04,user
REP-001208,COM-002383,ACC-000212,misinformation,2026-05-25 03:07:32,user
REP-001209,COM-002383,ACC-000212,spam,2026-05-23 16:04:54,automated_system
REP-001210,COM-002386,ACC-000212,spam,2026-05-05 19:31:23,trusted_flagger
REP-001211,COM-002388,ACC-000212,spam,2026-06-01 00:54:51,automated_system
REP-001212,COM-002389,ACC-000212,misinformation,2026-05-13 17:50:00,trusted_flagger
REP-001213,COM-002391,ACC-000212,spam,2026-05-30 03:05:35,automated_system
REP-001214,COM-002412,ACC-000215,fake_engagement,2026-05-14 17:05:00,user
REP-001215,COM-002412,ACC-000215,spam,2026-05-16 15:17:35,automated_system
REP-001216,COM-002415,ACC-000215,fake_engagement,2026-05-30 13:14:07,user
REP-001217,COM-002424,ACC-000215,spam,2026-05-15 20:31:23,user
REP-001218,COM-002435,ACC-000216,spam,2026-04-28 13:14:13,automated_system
REP-001219,COM-002435,ACC-000216,hate_speech,2026-05-01 13:09:16,user
REP-001220,COM-002439,ACC-000216,spam,2023-10-27 19:29:33,automated_system
REP-001221,COM-002441,ACC-000216,hate_speech,2024-06-21 17:50:29,user
REP-001222,COM-002443,ACC-000216,hate_speech,2023-09-04 20:31:39,user
REP-001223,COM-002444,ACC-000216,hate_speech,2023-02-14 09:28:31,user
REP-001224,COM-002444,ACC-000216,harassment,2023-02-15 20:20:34,automated_system
REP-001225,COM-002445,ACC-000216,spam,2025-09-25 18:48:24,automated_system
REP-001226,COM-002448,ACC-000216,hate_speech,2023-06-14 01:09:14,user
REP-001227,COM-002449,ACC-000216,hate_speech,2025-05-31 06:59:45,automated_system
REP-001228,COM-002449,ACC-000216,hate_speech,2025-05-31 16:53:24,user
REP-001229,COM-002450,ACC-000216,harassment,2022-06-28 09:25:02,automated_system
REP-001230,COM-002452,ACC-000216,harassment,2026-05-24 02:54:48,user
REP-001231,COM-002453,ACC-000216,spam,2024-12-29 05:54:20,automated_system
REP-001232,COM-002458,ACC-000216,spam,2022-12-14 15:52:09,automated_system
REP-001233,COM-002459,ACC-000216,harassment,2024-01-12 14:29:02,automated_system
REP-001234,COM-002462,ACC-000216,hate_speech,2022-06-21 04:41:09,user
REP-001235,COM-002463,ACC-000216,harassment,2023-10-22 06:14:22,automated_system
REP-001236,COM-002464,ACC-000216,hate_speech,2026-03-20 17:00:45,trusted_flagger
REP-001237,COM-002465,ACC-000216,hate_speech,2023-03-08 23:24:01,user
REP-001238,COM-002465,ACC-000216,hate_speech,2023-03-08 01:17:35,user
REP-001239,COM-002465,ACC-000216,spam,2023-03-08 15:57:32,user
REP-001240,COM-002468,ACC-000216,hate_speech,2023-02-05 19:51:54,user
REP-001241,COM-002469,ACC-000216,harassment,2023-08-18 05:13:40,automated_system
REP-001242,COM-002472,ACC-000216,spam,2025-03-01 19:53:41,automated_system
REP-001243,COM-002496,ACC-000221,spam,2026-06-02 15:32:49,automated_system
REP-001244,COM-002499,ACC-000221,fake_engagement,2026-05-17 04:42:06,automated_system
REP-001245,COM-002504,ACC-000221,spam,2026-05-14 20:35:22,user
REP-001246,COM-002508,ACC-000221,fake_engagement,2026-05-19 22:25:11,user
REP-001247,COM-002510,ACC-000221,fake_engagement,2026-05-12 17:05:50,user
REP-001248,COM-002511,ACC-000221,spam,2026-05-14 17:25:20,user
REP-001249,COM-002528,ACC-000224,misinformation,2026-05-12 08:16:14,user
REP-001250,COM-002539,ACC-000224,spam,2026-04-23 21:02:04,user
REP-001251,COM-002540,ACC-000224,spam,2026-05-02 17:11:02,automated_system
REP-001252,COM-002540,ACC-000224,misinformation,2026-05-01 12:13:21,user
REP-001253,COM-002540,ACC-000224,misinformation,2026-05-01 07:11:26,user
REP-001254,COM-002543,ACC-000224,spam,2026-05-02 20:05:00,trusted_flagger
REP-001255,COM-002546,ACC-000224,spam,2026-04-27 02:13:04,user
REP-001256,COM-002551,ACC-000224,spam,2026-04-25 03:47:12,user
REP-001257,COM-002554,ACC-000224,misinformation,2026-04-29 12:51:51,user
REP-001258,COM-002555,ACC-000224,misinformation,2026-05-03 04:32:10,trusted_flagger
REP-001259,COM-002560,ACC-000224,spam,2026-04-24 07:09:44,user
REP-001260,COM-002561,ACC-000224,spam,2026-04-17 09:32:37,trusted_flagger
REP-001261,COM-002562,ACC-000224,spam,2026-05-03 11:06:30,trusted_flagger
REP-001262,COM-002582,ACC-000228,hate_speech,2024-10-30 17:41:01,user
REP-001263,COM-002583,ACC-000228,harassment,2025-04-14 04:32:15,user
REP-001264,COM-002585,ACC-000228,hate_speech,2025-11-17 04:05:33,user
REP-001265,COM-002585,ACC-000228,hate_speech,2025-11-17 01:51:39,automated_system
REP-001266,COM-002586,ACC-000228,hate_speech,2025-04-27 01:05:03,user
REP-001267,COM-002587,ACC-000228,harassment,2025-01-19 14:17:09,user
REP-001268,COM-002588,ACC-000228,harassment,2025-11-18 08:21:50,user
REP-001269,COM-002588,ACC-000228,harassment,2025-11-21 19:49:27,automated_system
REP-001270,COM-002588,ACC-000228,harassment,2025-11-18 20:37:46,trusted_flagger
REP-001271,COM-002589,ACC-000228,harassment,2024-12-03 17:00:43,user
REP-001272,COM-002591,ACC-000228,hate_speech,2025-08-14 07:38:43,automated_system
REP-001273,COM-002592,ACC-000228,harassment,2026-02-28 18:14:46,user
REP-001274,COM-002592,ACC-000228,harassment,2026-02-27 20:57:39,user
REP-001275,COM-002596,ACC-000228,hate_speech,2024-12-03 05:40:57,automated_system
REP-001276,COM-002599,ACC-000228,harassment,2025-08-06 07:24:32,trusted_flagger
REP-001277,COM-002599,ACC-000228,hate_speech,2025-08-05 15:25:44,automated_system
REP-001278,COM-002600,ACC-000228,harassment,2024-09-08 17:51:14,user
REP-001279,COM-002600,ACC-000228,harassment,2024-09-07 11:47:53,automated_system
REP-001280,COM-002601,ACC-000228,harassment,2026-03-16 11:33:08,automated_system
REP-001281,COM-002602,ACC-000228,harassment,2024-12-05 07:25:56,user
REP-001282,COM-002603,ACC-000228,harassment,2025-09-15 18:00:05,user
REP-001283,COM-002603,ACC-000228,hate_speech,2025-09-16 16:59:56,user
REP-001284,COM-002604,ACC-000228,hate_speech,2024-12-06 15:35:56,user
REP-001285,COM-002606,ACC-000228,hate_speech,2026-05-02 21:29:49,automated_system
REP-001286,COM-002607,ACC-000228,hate_speech,2024-12-28 09:37:26,trusted_flagger
REP-001287,COM-002608,ACC-000228,hate_speech,2025-10-22 14:15:33,trusted_flagger
REP-001288,COM-002608,ACC-000228,harassment,2025-10-22 01:33:53,user
REP-001289,COM-002611,ACC-000230,spam,2026-05-19 00:58:49,automated_system
REP-001290,COM-002612,ACC-000230,spam,2026-05-12 18:56:11,user
REP-001291,COM-002612,ACC-000230,spam,2026-05-11 23:18:23,user
REP-001292,COM-002612,ACC-000230,fake_engagement,2026-05-12 14:59:14,user
REP-001293,COM-002612,ACC-000230,spam,2026-05-09 21:35:06,user
REP-001294,COM-002615,ACC-000230,fake_engagement,2026-05-28 17:49:10,trusted_flagger
REP-001295,COM-002618,ACC-000230,spam,2026-05-11 17:32:28,automated_system
REP-001296,COM-002619,ACC-000230,fake_engagement,2026-05-03 07:29:07,user
REP-001297,COM-002620,ACC-000230,spam,2026-05-23 19:21:12,trusted_flagger
REP-001298,COM-002622,ACC-000230,fake_engagement,2026-05-05 10:36:24,user
REP-001299,COM-002623,ACC-000230,fake_engagement,2026-05-05 11:39:49,user
REP-001300,COM-002664,ACC-000237,hate_speech,2026-03-04 19:32:12,automated_system
REP-001301,COM-002666,ACC-000237,hate_speech,2026-01-29 15:03:13,automated_system
REP-001302,COM-002667,ACC-000237,harassment,2023-08-18 20:03:06,user
REP-001303,COM-002667,ACC-000237,harassment,2023-08-16 00:00:35,automated_system
REP-001304,COM-002669,ACC-000237,hate_speech,2023-07-30 13:42:00,automated_system
REP-001305,COM-002669,ACC-000237,hate_speech,2023-07-28 13:19:34,trusted_flagger
REP-001306,COM-002669,ACC-000237,hate_speech,2023-07-29 20:42:07,automated_system
REP-001307,COM-002674,ACC-000237,harassment,2025-02-10 23:00:20,user
REP-001308,COM-002675,ACC-000237,hate_speech,2026-02-24 10:25:58,trusted_flagger
REP-001309,COM-002677,ACC-000237,harassment,2023-07-02 13:52:12,user
REP-001310,COM-002678,ACC-000237,harassment,2024-04-06 13:08:42,automated_system
REP-001311,COM-002678,ACC-000237,harassment,2024-04-06 13:41:45,automated_system
REP-001312,COM-002679,ACC-000237,harassment,2025-03-23 07:47:06,trusted_flagger
REP-001313,COM-002680,ACC-000237,hate_speech,2024-04-11 05:10:38,automated_system
REP-001314,COM-002680,ACC-000237,hate_speech,2024-04-09 14:41:40,user
REP-001315,COM-002683,ACC-000237,hate_speech,2023-12-31 02:14:23,user
REP-001316,COM-002683,ACC-000237,harassment,2023-12-30 00:21:26,user
REP-001317,COM-002685,ACC-000237,harassment,2024-08-16 00:27:25,automated_system
REP-001318,COM-002685,ACC-000237,harassment,2024-08-17 05:31:28,automated_system
REP-001319,COM-002686,ACC-000237,harassment,2023-07-11 13:54:19,user
REP-001320,COM-002687,ACC-000237,harassment,2025-03-04 19:06:07,automated_system
REP-001321,COM-002689,ACC-000237,hate_speech,2025-11-01 22:40:28,user
REP-001322,COM-002690,ACC-000237,harassment,2026-01-09 01:13:14,user
REP-001323,COM-002692,ACC-000237,harassment,2025-11-24 11:46:51,automated_system
REP-001324,COM-002692,ACC-000237,hate_speech,2025-11-25 01:57:28,user
REP-001325,COM-002716,ACC-000244,scam,2026-06-01 16:09:34,user
REP-001326,COM-002716,ACC-000244,scam,2026-05-31 14:26:02,automated_system
REP-001327,COM-002724,ACC-000244,impersonation,2026-05-31 02:17:28,automated_system
REP-001328,COM-002725,ACC-000244,scam,2026-05-29 01:38:48,user
REP-001329,COM-002725,ACC-000244,scam,2026-05-29 12:38:54,automated_system
REP-001330,COM-002725,ACC-000244,scam,2026-05-29 12:26:21,automated_system
REP-001331,COM-002727,ACC-000244,impersonation,2026-05-29 10:12:06,user
REP-001332,COM-002734,ACC-000244,scam,2026-05-29 22:32:29,automated_system
REP-001333,COM-002744,ACC-000246,spam,2024-10-28 13:46:17,user
REP-001334,COM-002762,ACC-000252,misinformation,2026-05-23 01:38:19,user
REP-001335,COM-002765,ACC-000252,misinformation,2026-05-22 18:20:58,automated_system
REP-001336,COM-002770,ACC-000252,spam,2026-05-15 06:31:09,user
REP-001337,COM-002771,ACC-000252,spam,2026-05-14 08:02:11,user
REP-001338,COM-002773,ACC-000252,spam,2026-05-22 22:13:36,automated_system
REP-001339,COM-002784,ACC-000255,spam,2024-01-09 14:18:47,user
REP-001340,COM-002784,ACC-000255,hate_speech,2024-01-07 04:37:13,automated_system
REP-001341,COM-002785,ACC-000255,hate_speech,2026-01-31 13:21:58,user
REP-001342,COM-002785,ACC-000255,harassment,2026-02-02 07:09:06,user
REP-001343,COM-002785,ACC-000255,hate_speech,2026-02-03 16:35:37,trusted_flagger
REP-001344,COM-002790,ACC-000255,hate_speech,2024-08-07 09:44:19,automated_system
REP-001345,COM-002790,ACC-000255,hate_speech,2024-08-08 12:23:51,automated_system
REP-001346,COM-002791,ACC-000255,harassment,2024-01-26 03:34:11,user
REP-001347,COM-002792,ACC-000255,spam,2024-10-20 10:25:23,trusted_flagger
REP-001348,COM-002793,ACC-000255,spam,2024-05-20 16:47:20,automated_system
REP-001349,COM-002793,ACC-000255,harassment,2024-05-23 04:23:09,automated_system
REP-001350,COM-002794,ACC-000255,harassment,2023-12-25 01:16:54,automated_system
REP-001351,COM-002794,ACC-000255,spam,2023-12-24 09:13:30,automated_system
